name,review_count,rating,longitude,latitude,country,state,price
"Beau's Pizza, Pasta & Steak",131,4.0,-120.93678595394,47.194530256652,US,WA,2
Basecamp Books & Bites,95,4.0,-120.993897085239,47.2227386452677,US,WA,1
The Brick Saloon,204,3.5,-120.99321,47.22256,US,WA,2
Roots BBQ,41,4.5,-120.99497,47.22265,US,WA,1
Orchard Restaurant,52,4.5,-120.93577,47.19426,US,WA,4
The Coal Chute Cafe and Pub,87,4.0,-120.9860008,47.2145935,US,WA,N/A
Cle Elum Coffee & Eats,20,5.0,-120.903455,47.189028,US,WA,N/A
Ploy Thai Bistro,38,4.5,-120.953387059198,47.1941052934175,US,WA,N/A
Best Of Thai Restaurant,70,4.0,-120.93369,47.19461,US,WA,2
Twin Pines Drive In,79,4.0,-120.890178,47.18506,US,WA,1
El Caporal Mexican Restaurant,95,3.5,-120.9386815,47.1948132,US,WA,2
Lums Coffee Stop,17,5.0,-120.9129473,47.1908842,US,WA,1
Cle Elum Bakery,110,3.5,-120.93075,47.1941599,US,WA,1
Gunnar's Cafe,34,4.0,-120.940205795621,47.1947122229281,US,WA,1
509 Bake House,17,4.5,-120.935922661377,47.1946694029456,US,WA,1
Mike's Tavern,18,4.5,-120.931411743164,47.1942367553711,US,WA,1
Red Arrow Drive-In.,93,3.0,-120.9166,47.19262,US,WA,1
Mama Vallone's Steak House,60,3.5,-120.942175,47.1956739,US,WA,2
Ingalls Lake,5,5.0,-120.852184295654,47.323232399619,US,WA,N/A
Sahara Pizza,40,3.5,-120.92979,47.19412,US,WA,3
Portals,117,3.0,-121.019998,47.208345,US,WA,2
The Old #3 Restaurant,38,3.5,-121.02572,47.23767,US,WA,2
The Hideaway,15,4.0,-120.994106209499,47.2236230370684,US,WA,N/A
The Stovehouse,34,3.5,-121.0139472,47.2083266,US,WA,N/A
Roslyn Candy Company,12,4.5,-120.992781,47.223201,US,WA,1
Taco Bell,31,3.5,-120.953282,47.194386,US,WA,1
Pastime,22,3.0,-120.99463,47.22209,US,WA,2
Marko's Place,17,3.5,-120.994415283203,47.2236099243164,US,WA,1
Roslyn Roadhouse,22,3.0,-120.994746722281,47.222176312024,US,WA,2
McDonald's,42,2.5,-120.95261,47.19581,US,WA,1
Keg Cellar Tavern,5,4.5,-120.938064575195,47.1943740844727,US,WA,2
Rachel Lake,10,3.5,-120.93829,47.19518,US,WA,N/A
Blend and Brew,8,4.0,-120.955994,47.196513,US,WA,N/A
Roslyn Museum,5,4.0,-120.995018005371,47.2224769592285,US,WA,N/A
Rope Rider Golf Course,10,3.5,-120.99344,47.20803,US,WA,N/A
Logan's,8,3.5,-120.994719,47.222084,US,WA,N/A
Dairy Queen,28,2.0,-120.9342631,47.1940726979356,US,WA,1
56 Degrees,18,2.5,-121.019704341888,47.2086001553586,US,WA,2
Prospector Golf Course,15,3.0,-121.013897,47.208333,US,WA,N/A
Corks,2,5.0,-120.992621005438,47.2231863158572,US,WA,N/A
Blue's Egg - Milwaukee,1579,4.5,-88.0076330155134,43.03430316632,US,WI,2
Odd Duck,773,4.5,-87.9033638,43.0020227,US,WI,2
Story Hill BKC,600,4.5,-87.9778010002006,43.0368978590487,US,WI,2
St Paul Fish Company,840,4.5,-87.9081,43.03524,US,WI,2
Swingin' Door Exchange,745,4.5,-87.9082108706663,43.0372865988308,US,WI,2
Oscar's Pub & Grill,706,4.5,-87.9348,43.02456,US,WI,2
La Merenda,594,4.5,-87.9103927612305,43.0229148864746,US,WI,2
Glorioso's Italian Market,392,4.5,-87.89923,43.05275,US,WI,2
Comet Café,1127,4.0,-87.88948,43.05605,US,WI,2
Milwaukee Art Museum,342,4.5,-87.897059,43.040076,US,WI,N/A
Maxie's,727,4.0,-87.99712,43.03162,US,WI,2
Bryant's Cocktail Lounge,365,4.5,-87.922866,43.014338,US,WI,2
Leon's Frozen Custard,435,4.5,-87.9485309,42.987758,US,WI,1
Bavette,306,4.5,-87.9060463547161,43.0316600430091,US,WI,2
Café Corazón,549,4.5,-87.90045,43.07549,US,WI,2
Purple Door Ice Cream,382,4.5,-87.912999,43.029226,US,WI,1
AJ Bombers,791,4.0,-87.911461,43.046797,US,WI,2
Mad Rooster Cafe,1045,4.5,-87.968954,43.016344,US,WI,2
Rice N Roll Bistro,371,4.5,-87.8888854980469,43.0562591552734,US,WI,2
Colectivo Lakefront,408,4.5,-87.8868182982865,43.0535610152195,US,WI,2
Sobelman's Pub & Grill,777,4.0,-87.936775,43.034992,US,WI,2
SweetDiner,717,4.0,-87.9080110859038,43.0327958694919,US,WI,2
Milwaukee Brat House,599,4.0,-87.9147166013718,43.0433862028463,US,WI,2
MOVIDA - Hotel Madrid,457,4.0,-87.9123023,43.0256573,US,WI,2
Honeypie Cafe,679,4.0,-87.8985770791769,42.9969061911106,US,WI,2
Simple Café,435,4.5,-87.8872375488281,43.0580024719238,US,WI,2
La Masa Empanada Bar,363,4.5,-87.89455,43.05318,US,WI,2
The Capital Grille,291,4.5,-87.91516,43.03935,US,WI,3
Beans & Barley Cafe,464,4.0,-87.8867999,43.05985,US,WI,2
The Vanguard,419,4.5,-87.8982356474826,42.9966495189349,US,WI,2
Blue Star Cafe,153,5.0,-87.893838,43.051859,US,WI,1
Five O'Clock Steakhouse,410,4.0,-87.94316,43.04341,US,WI,3
Morel,198,4.5,-87.9123529567504,43.0265887860077,US,WI,3
Smoke Shack,786,4.0,-87.905781,43.034752,US,WI,2
Santino's Little Italy,219,4.5,-87.90567,43.00772,US,WI,2
Alem Ethiopian Village,275,4.5,-87.907540993393,43.0386051183253,US,WI,2
Café Benelux,1086,3.5,-87.9070841368797,43.0349009894736,US,WI,2
The Noble,391,4.0,-87.912499,43.023977,US,WI,2
Buckley's Restaurant & Bar,313,4.5,-87.90205,43.04166,US,WI,2
Camino,288,4.5,-87.91228,43.02651,US,WI,2
La Casa De Alberto Mexican Food,277,4.5,-87.9190500478269,43.0233572111606,US,WI,2
Harbor House,536,4.0,-87.89816,43.03497,US,WI,3
County Clare Irish Pub,267,4.5,-87.8995931,43.0468292,US,WI,2
San Giorgio Pizzeria Napoletana,185,4.5,-87.91394,43.04096,US,WI,2
Valentine Coffee Roasters,153,4.5,-87.9871235,43.0500686,US,WI,1
Bartolotta's Lake Park Bistro,304,4.5,-87.8700971224519,43.0682612019181,US,WI,3
FreshFin Poké,195,4.5,-87.887922,43.060127,US,WI,2
Transfer Pizzeria Café,450,4.0,-87.9112701416016,43.0120811462402,US,WI,2
Foundation,201,4.5,-87.900016784668,43.0679740905762,US,WI,2
SafeHouse,842,3.5,-87.9104729,43.0407638,US,WI,2
Pies & Pints,695,4.5,-81.63412,38.3501199,US,WV,2
Dem 2 Brothers And A Grill,294,4.5,-81.648828,38.3616018,US,WV,2
Black Sheep Burrito and Brews,539,4.0,-81.635523,38.350445,US,WV,2
First Watch,206,4.5,-81.63529,38.35079,US,WV,2
Lola's,163,4.5,-81.6445899,38.34067,US,WV,2
Chow Thai,114,4.5,-81.6302833378972,38.3502309400941,US,WV,2
Taylor Books,92,4.5,-81.6341,38.3503832,US,WV,1
Ellen's Homemade Ice Cream,101,4.5,-81.6344093,38.3504306,US,WV,1
Laury's Restaurant,52,4.5,-81.63826,38.34628,US,WV,4
Caffe Romeo,33,5.0,-81.64379,38.34014,US,WV,1
Tricky Fish,152,4.0,-81.616123,38.340056,US,WV,2
Starlings Coffee & Provisions,73,4.5,-81.617622,38.340834,US,WV,1
Swiftwater Cafe,61,4.5,-81.63195,38.3517,US,WV,1
The Olive Tree Cafe & Catering,81,4.5,-81.692075,38.365465,US,WV,2
The Block,164,4.0,-81.635074,38.350094,US,WV,2
Pho Vinh Long,99,4.0,-81.69628,38.36775,US,WV,2
Spring Hill Pastry Shop,43,4.5,-81.7308,38.35292,US,WV,1
Mea Cuppa Coffeebar,25,5.0,-81.6276116,38.3520555,US,WV,1
The Chop House,79,4.0,-81.6395462679331,38.3550761865582,US,WV,3
Soho's,109,3.5,-81.6276116,38.3520555,US,WV,2
Main Kwong,89,4.0,-81.62457,38.34465,US,WV,1
Gonzoburger,108,3.5,-81.6411907057475,38.3608064348912,US,WV,2
Fusion Teriyaki Grille,62,4.0,-81.5905854105949,38.3266311138868,US,WV,1
Rock City Cake Company,23,4.5,-81.635147,38.350226,US,WV,2
Mi Cocina de Amor,91,3.5,-81.64021,38.36076,US,WV,2
Best of Crete,19,5.0,-81.64992,38.3708699,US,WV,1
Sam's Uptown Cafe,67,4.0,-81.63615,38.34906,US,WV,2
Fazio's,107,3.5,-81.628155,38.3566297,US,WV,2
Pepperoni Grill,59,4.0,-81.59068,38.32678,US,WV,2
Yen's Sandwiches,83,4.5,-81.6959606856108,38.3679485321045,US,WV,1
Big Joes,36,4.5,-81.6366199,38.3487099,US,WV,1
Books and Brews,40,4.0,-81.6409,38.36116,US,WV,2
Barkadas,23,4.5,-81.65511,38.34819,US,WV,N/A
Bricks & Barrels,113,3.5,-81.6240311,38.3497009,US,WV,3
Tidewater Grill,146,3.0,-81.6350208967924,38.3536644279957,US,WV,3
Sitar of India,60,3.5,-81.6336662,38.3515517,US,WV,2
Adelphia Sports Bar & Grille,118,3.0,-81.634449,38.350199,US,WV,2
Nawab Fine Indian Cuisine,31,4.0,-81.59813,38.32987,US,WV,N/A
Super Weenie,12,5.0,-81.6348196532034,38.3496796330446,US,WV,N/A
Mea Cuppa Coffee Lounge,12,5.0,-81.6403196,38.3606924,US,WV,N/A
Bluegrass Kitchen,398,4.0,-81.616345,38.340479,US,WV,2
The Grill,27,4.0,-81.640934,38.360273,US,WV,1
Plaza Maya,36,4.0,-81.60435,38.32749,US,WV,2
Noah's Restaurant and Lounge,18,4.5,-81.63617,38.35067,US,WV,N/A
Graziano's Pizza,52,3.5,-81.6337433,38.3507614,US,WV,1
Sarah's Bakery,12,5.0,-81.6428917,38.3405539,US,WV,2
Recovery Sports Grill,87,3.0,-81.637633,38.350234,US,WV,2
Pizza Barbarossa,39,4.0,-81.714402,38.329091,US,WV,2
Ichiban Pan-Asian Cuisine,68,3.0,-81.63601,38.34952,US,WV,2
Bridge Road Bistro,64,3.0,-81.6426220115241,38.3414692145098,US,WV,3
Philly's & Cream,11,4.5,-108.104222863913,43.2356300740501,US,WY,2
Split Rock Bar & Cafe,8,4.0,-107.8258,42.49456,US,WY,1
Hell's Half Acre,3,4.0,-106.985549926758,43.0332625966711,US,WY,N/A
Yellowstone Drug Store,2,4.0,-108.10815,43.23536,US,WY,N/A
Steelman's Bright Spot,1,4.0,-107.350506,43.115663,US,WY,N/A
Grindz 'n' Grub,1,5.0,-108.1045914,43.2353859,US,WY,N/A
Sunset Bar & Grill,1,5.0,-107.063255,42.565724,US,WY,N/A
